problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
0,dart,687,0.65397,0,0,0.65796,0,0,0.67869,1,1,0.67284,0,0,0.65524,1,0,0.69187,0,0,0.67847,0,0,0.65881,1,0,0.66886,0,0,0.62028,1,0
1,dart,1184,0.68449,1,0,0.65581,1,1,0.66301,1,1,0.70554,1,0,0.66077,1,0,0.6596,1,0,0.67084,1,0,0.68034,1,1,0.67889,1,0,0.6194,0,0
2,dart,301,0.58019,1,0,0.66844,1,0,0.58019,1,0,0.53679,1,0,0.50969,1,0,0.58019,1,0,0.59472,1,0,0.64191,0,0,0.25,0,0,0.58019,1,0
3,dart,471,0.67525,1,0,0.68392,1,0,0.66994,1,1,0.71043,1,1,0.67163,1,1,0.71043,1,1,0.71043,1,1,0.76843,1,1,0.7394,1,1,0.71043,1,1
4,dart,611,0.66454,0,0,0.6068,0,0,0.5386,0,0,0.55344,0,0,0.548,0,0,0.67666,0,0,0.5441,0,0,0.5441,0,0,0.49433,0,0,0.61215,0,0
5,dart,564,0.82044,1,1,0.80341,1,1,0.79299,1,1,0.80411,1,1,0.74722,0,0,0.77241,1,1,0.75911,1,1,0.78318,1,1,0.77916,1,1,0.77062,1,1
6,dart,852,0.68194,0,0,0.63324,1,0,0.60914,1,0,0.64112,1,0,0.65779,1,0,0.60851,1,0,0.61139,0,0,0.61803,1,0,0.6232,1,0,0.6503,1,0
7,dart,547,0.57801,1,1,0.7368,1,1,0.583,1,1,0.57801,1,0,0.5611,1,1,0.5611,1,1,0.25,0,0,0.57801,1,0,0.55903,1,1,0.57801,1,0
8,dart,598,0.60888,1,0,0.61096,1,0,0.66162,1,0,0.6528,1,0,0.66843,1,0,0.60158,0,0,0.73396,1,0,0.71844,1,0,0.63275,1,0,0.6764,1,0
9,dart,807,0.67756,1,1,0.71103,0,0,0.67352,0,0,0.67753,0,0,0.66819,0,0,0.71103,0,0,0.67255,1,1,0.63368,0,0,0.67255,1,1,0.67412,0,0
10,dart,798,0.64111,1,0,0.60084,1,0,0.61395,1,0,0.52288,1,0,0.64058,1,0,0.1895,1,0,0.60289,1,0,0.33809,1,0,0.59498,1,0,0.5319,1,0
11,dart,629,0.58796,1,0,0.65563,1,0,0.60305,0,0,0.69738,1,1,0.6392,1,0,0.64302,1,0,0.5792,1,0,0.6204,1,0,0.60694,1,0,0.64201,0,0
12,dart,534,0.62185,1,1,0.5907,0,0,0.57709,1,1,0.70378,1,1,0.70378,1,1,0.62573,1,1,0.71433,1,1,0.63563,1,1,0.61187,1,0,0.66826,1,1
13,dart,491,0.69041,1,1,0.69041,1,1,0.69041,1,1,0.69112,1,1,0.69041,1,1,0.67681,1,1,0.69041,1,1,0.69041,1,1,0.69112,1,1,0.69112,1,1
14,dart,381,0.67608,1,1,0.68105,1,1,0.77605,1,1,0.76941,1,1,0.73143,1,1,0.69122,1,1,0.46579,0,0,0.70634,1,0,0.68221,1,1,0.69122,1,1
15,dart,542,0.56853,1,0,0.55579,1,0,0.4852,1,0,0.55574,1,0,0.48634,1,0,0.43316,1,0,0.52896,0,0,0.4879,1,0,0.53325,1,0,0.46248,0,0
16,dart,319,0.47628,1,0,0.58878,1,0,0.55,0,0,0.5683,1,0,0.45098,1,0,0.54414,0,0,0.50773,1,0,0.25,0,0,0.48207,1,0,0.55607,0,0
17,dart,636,0.43176,0,0,0.47102,1,0,0.50235,1,0,0.39193,1,0,0.33389,1,0,0.46563,1,0,0.39451,1,0,0.52058,1,0,0.47416,0,0,0.41101,0,0
18,dart,486,0.57467,1,1,0.65661,1,1,0.69106,1,1,0.69106,1,1,0.575,1,1,0.689,1,1,0.59492,1,1,0.56543,0,0,0.59747,1,1,0.69106,1,1
19,dart,702,0.59093,1,0,0.6158,1,0,0.52086,0,0,0.63988,1,0,0.48283,1,0,0.61706,1,0,0.73071,1,0,0.45934,1,0,0.59775,1,0,0.47817,0,0
20,dart,1013,0.64837,0,0,0.55272,0,0,0.65848,0,0,0.67046,1,0,0.50123,0,0,0.60027,1,0,0.66712,0,0,0.63756,0,0,0.66167,0,0,0.65131,0,0
21,dart,701,0.65492,0,0,0.64753,0,0,0.65583,0,0,0.6446,1,1,0.65691,0,0,0.65048,0,0,0.65583,0,0,0.65275,0,0,0.6538,0,0,0.6538,0,0
22,dart,917,0.58257,0,0,0.25,0,0,0.55001,1,1,0.55001,1,1,0.55001,1,1,0.56227,1,1,0.55001,1,1,0.56227,1,1,0.5473,1,1,0.55001,1,1
24,dart,420,0.58515,1,0,0.6586,1,0,0.66706,1,0,0.66707,1,1,0.65462,0,0,0.68194,1,0,0.65247,1,1,0.66166,1,0,0.66957,1,0,0.68357,1,0
26,dart,565,0.5831,1,0,0.59385,1,0,0.63882,1,0,0.60298,1,0,0.59456,1,0,0.60849,1,0,0.60341,1,0,0.59033,1,0,0.62906,1,0,0.59456,1,0
27,dart,753,0.73801,1,0,0.73861,0,0,0.61964,1,1,0.74104,1,1,0.73861,0,0,0.73801,1,0,0.66066,0,0,0.73801,1,0,0.25,0,0,0.73801,1,0
28,dart,373,0.53417,1,1,0.25,0,0,0.52055,1,1,0.52055,1,1,0.55301,1,1,0.75068,1,1,0.75068,1,1,0.49212,1,0,0.51563,1,1,0.52055,1,1
29,dart,671,0.54712,1,1,0.25,0,0,0.54947,1,1,0.54947,1,1,0.54828,1,1,0.57476,1,1,0.5655,1,0,0.5655,1,0,0.54712,1,1,0.55316,1,1
