problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
28,dart,373,0.42875,0,0,0.55301,1,1,0.55301,1,1,0.25,0,0,0.59654,1,1,0.49258,1,1,0.5265,1,1,0.59654,1,1,0.55301,1,1,0.51631,1,0
29,dart,671,0.60152,1,1,0.60152,1,1,0.57719,1,1,0.57719,1,1,0.56834,1,0,0.54712,1,1,0.5655,1,1,0.5655,1,0,0.56834,1,0,0.5655,1,1
30,dart,329,0.4251,1,1,0.52109,1,0,0.53736,1,1,0.54902,1,1,0.25,0,0,0.53455,1,1,0.5322,1,1,0.42433,1,0,0.55939,1,1,0.53455,1,1
31,dart,502,0.59382,1,1,0.6498,1,1,0.70934,1,1,0.70934,1,1,0.70922,1,1,0.69505,1,1,0.68708,1,1,0.70527,1,0,0.70934,1,1,0.64339,1,1
33,dart,616,0.51967,1,0,0.60584,1,0,0.62202,1,0,0.57425,0,0,0.61224,1,0,0.6497,1,0,0.61282,1,0,0.59225,1,0,0.51084,1,0,0.70473,1,0
34,dart,643,0.25,0,0,0.55726,1,0,0.55471,1,0,0.50365,1,0,0.50365,1,0,0.52892,1,0,0.5435,1,0,0.55732,1,0,0.5308,1,0,0.54925,1,0
35,dart,346,0.60853,1,1,0.58503,1,1,0.58503,1,1,0.58503,1,1,0.58503,1,1,0.57762,1,1,0.58503,1,1,0.60729,1,1,0.58942,1,1,0.59164,1,1
36,dart,448,0.68105,1,0,0.64266,1,0,0.6361,1,0,0.6121,1,0,0.62531,1,0,0.62558,1,0,0.67588,1,0,0.6361,1,0,0.6909,1,0,0.66993,1,0
37,dart,579,0.64186,1,0,0.70378,1,0,0.60255,1,0,0.69161,1,0,0.66952,1,0,0.64576,1,0,0.63411,1,0,0.72798,1,0,0.72083,1,0,0.67687,1,0
39,dart,664,0.68083,1,0,0.63552,1,0,0.65652,1,0,0.66798,1,0,0.62334,1,0,0.63061,0,0,0.71141,1,0,0.61529,1,0,0.68516,1,0,0.67331,1,0
40,dart,607,0.67439,1,0,0.39275,1,0,0.698,1,1,0.65219,1,0,0.43756,1,0,0.67956,1,1,0.42774,1,0,0.42201,1,0,0.41616,1,0,0.66511,1,0
41,dart,422,0.49259,1,0,0.44635,1,0,0.49708,1,0,0.44666,1,0,0.54261,1,0,0.49314,1,0,0.44705,1,0,0.44394,1,0,0.43904,1,0,0.33419,1,0
42,dart,235,0.51418,0,0,0.42347,0,0,0.57229,1,1,0.48303,1,0,0.43594,1,0,0.50463,1,1,0.43689,1,0,0.50705,1,0,0.50313,1,0,0.45249,1,0
43,dart,528,0.75149,1,1,0.62402,1,1,0.66414,1,1,0.67254,1,0,0.6384,1,0,0.65348,1,1,0.75149,1,1,0.71622,1,1,0.62393,1,1,0.60444,1,1
44,dart,347,0.50515,1,1,0.58347,0,0,0.48799,0,0,0.62838,0,0,0.38767,1,0,0.53778,1,1,0.63994,1,0,0.50585,1,1,0.59657,1,1,0.50491,0,0
45,dart,292,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.25,0,0
46,dart,657,0.60259,1,0,0.5958,1,0,0.61557,1,0,0.60485,1,0,0.60259,1,0,0.60622,1,0,0.60259,1,0,0.61011,1,0,0.59882,1,0,0.60381,1,0
47,dart,429,0.69761,0,0,0.67522,0,0,0.64767,0,0,0.69067,0,0,0.70385,0,0,0.65654,0,0,0.66548,0,0,0.66827,0,0,0.69955,0,0,0.66428,0,0
48,dart,444,0.64831,1,1,0.63427,1,1,0.65701,1,1,0.69171,1,1,0.65701,1,1,0.68976,1,1,0.65701,1,1,0.65701,1,1,0.64831,1,1,0.64831,1,1
49,dart,381,0.56361,1,0,0.59252,1,0,0.58727,1,1,0.56056,1,0,0.53248,1,0,0.5431,1,0,0.56272,1,0,0.52959,1,0,0.60549,1,1,0.56104,1,0
51,dart,540,0.25,0,0,0.58912,1,1,0.68657,1,1,0.71746,1,1,0.74834,1,1,0.74834,1,1,0.71867,1,1,0.71167,1,1,0.71899,1,1,0.71746,1,1
52,dart,479,0.61325,1,1,0.54017,1,0,0.54823,1,1,0.60909,1,1,0.57517,1,0,0.60909,1,1,0.51553,1,0,0.54571,1,0,0.54625,1,0,0.60909,1,1
53,dart,212,0.52764,0,0,0.75458,1,1,0.75458,1,1,0.55457,1,1,0.75458,1,1,0.75458,1,1,0.53391,0,0,0.52757,0,0,0.53626,0,0,0.75458,1,1
54,dart,571,0.49829,1,0,0.53662,1,0,0.49129,0,0,0.5431,1,0,0.50474,1,0,0.48378,0,0,0.54726,1,0,0.499,1,0,0.52254,1,0,0.41992,1,0
55,dart,474,0.50774,1,0,0.48896,1,1,0.49728,1,1,0.49596,1,0,0.48612,1,1,0.48896,1,1,0.48761,1,0,0.48761,1,0,0.48612,1,1,0.50418,1,1
56,dart,578,0.69468,1,0,0.52857,1,0,0.72205,1,0,0.68327,1,0,0.69595,1,0,0.69595,1,0,0.65691,1,0,0.66778,1,0,0.69595,1,0,0.69521,1,0
57,dart,620,0.60726,1,0,0.68879,1,1,0.67953,1,1,0.62252,1,1,0.62714,1,1,0.60726,1,0,0.63806,1,0,0.61137,1,1,0.6289,1,1,0.66294,1,1
58,dart,425,0.66457,0,0,0.65129,1,0,0.64905,1,0,0.66035,1,0,0.60787,1,0,0.63277,1,0,0.72522,1,0,0.60787,1,0,0.64113,1,0,0.61072,1,0
59,dart,515,0.67212,1,1,0.68529,1,1,0.66027,0,0,0.68343,1,1,0.64269,1,1,0.6882,1,1,0.62022,1,1,0.69402,1,0,0.5827,1,1,0.65061,1,0
60,dart,312,0.67956,1,1,0.67956,1,1,0.70816,1,1,0.66297,1,1,0.70816,1,1,0.70816,1,1,0.62841,1,1,0.62841,1,1,0.67956,1,1,0.66297,1,1
61,dart,578,0.54072,1,1,0.55001,1,1,0.53418,1,0,0.65837,1,1,0.56574,1,1,0.6802,1,1,0.54725,1,1,0.55001,1,1,0.56814,1,1,0.6012,1,1
62,dart,462,0.66731,1,0,0.605,1,0,0.58421,1,0,0.58658,1,0,0.61566,1,0,0.65709,1,0,0.60754,1,0,0.52364,1,0,0.65053,1,0,0.57625,1,0
63,dart,563,0.48581,1,0,0.4849,1,0,0.49068,1,0,0.50232,1,0,0.4849,1,0,0.51174,1,0,0.50343,1,0,0.48894,1,0,0.51395,1,0,0.50136,1,0
64,dart,836,0.64009,1,0,0.62281,1,0,0.64009,1,0,0.62937,1,0,0.62281,1,0,0.61055,1,0,0.62476,1,0,0.61372,1,0,0.67748,1,0,0.62006,1,0
65,dart,614,0.5979,1,0,0.57979,1,0,0.55517,0,0,0.62897,1,0,0.58062,1,0,0.5524,1,0,0.57905,0,0,0.48571,0,0,0.57497,0,0,0.4639,1,0
66,dart,583,0.61376,1,0,0.6636,0,0,0.66672,0,0,0.67601,0,0,0.65384,0,0,0.66277,1,0,0.66232,0,0,0.58208,1,0,0.61649,0,0,0.66232,0,0
67,dart,519,0.46466,1,0,0.51112,1,0,0.45304,1,0,0.41842,1,0,0.49464,1,0,0.55523,1,0,0.57536,1,0,0.46795,1,0,0.61056,0,0,0.55732,1,0
68,dart,717,0.54935,1,0,0.61012,1,0,0.61863,1,0,0.67063,1,0,0.6367,1,0,0.64027,1,0,0.63425,1,0,0.61728,1,0,0.59389,1,0,0.59237,1,0
69,dart,555,0.62479,1,0,0.62497,1,0,0.60749,1,0,0.62497,1,0,0.62457,1,0,0.61786,1,0,0.62097,1,0,0.60851,1,0,0.62772,1,0,0.62457,1,0
70,dart,861,0.60728,1,0,0.54498,1,0,0.58069,1,0,0.58003,1,0,0.58235,1,0,0.62288,1,0,0.53964,1,0,0.53572,0,0,0.5895,1,0,0.58787,1,0
71,dart,433,0.76455,1,0,0.75608,1,0,0.76771,1,0,0.78744,1,0,0.72079,1,0,0.76455,1,0,0.75761,1,0,0.82259,1,0,0.78744,1,0,0.79716,1,0
72,dart,511,0.61385,1,0,0.57559,0,0,0.60349,1,0,0.57442,0,0,0.64904,1,0,0.45778,1,0,0.59382,1,0,0.52616,0,0,0.55268,1,0,0.37601,1,0
73,dart,424,0.51134,1,0,0.50346,1,0,0.55798,0,0,0.56832,0,0,0.64829,0,0,0.64202,1,0,0.54758,1,0,0.63569,0,0,0.54213,0,0,0.64104,0,0
74,dart,607,0.53903,1,0,0.59098,1,0,0.57257,1,0,0.61489,1,0,0.56707,1,0,0.59122,1,0,0.56474,1,0,0.55398,0,0,0.5429,1,0,0.57421,1,0
75,dart,777,0.73112,1,0,0.68586,1,0,0.70309,1,0,0.69509,1,0,0.71134,1,0,0.68294,0,0,0.68774,1,0,0.7151,1,0,0.70104,1,0,0.68907,1,0
76,dart,488,0.56067,1,0,0.57633,0,0,0.58492,0,0,0.54695,0,0,0.5898,1,0,0.53636,0,0,0.48282,0,0,0.54447,1,0,0.49407,1,0,0.59412,0,0
77,dart,418,0.65157,0,0,0.57662,0,0,0.57624,0,0,0.59609,1,0,0.55962,1,0,0.5826,0,0,0.57624,0,0,0.55962,1,0,0.55469,0,0,0.58999,1,0
78,dart,527,0.55632,0,0,0.54165,1,0,0.54431,0,0,0.49962,0,0,0.53547,1,0,0.53597,1,0,0.52161,0,0,0.56613,0,0,0.55792,1,0,0.49511,1,0
79,dart,462,0.52056,1,0,0.50471,1,0,0.51904,1,0,0.52056,1,0,0.49857,1,0,0.5215,1,0,0.5186,0,0,0.25,0,0,0.52217,1,0,0.49857,1,0
80,dart,542,0.62368,1,0,0.64276,1,0,0.57427,1,0,0.6201,1,0,0.57474,1,0,0.63744,1,0,0.58339,1,0,0.58464,1,0,0.5857,1,0,0.53597,1,0
81,dart,1323,0.67201,1,0,0.50169,0,0,0.67674,1,0,0.67168,1,0,0.56551,0,0,0.68536,1,0,0.69809,1,0,0.6823,1,0,0.71557,1,0,0.68105,1,0
82,dart,663,0.6913,1,1,0.6913,1,1,0.68079,1,1,0.6913,1,1,0.65968,1,1,0.66113,1,1,0.6913,1,1,0.6679,1,1,0.6913,1,1,0.66417,1,1
83,dart,404,0.54754,1,0,0.5759,0,0,0.51212,1,0,0.51235,1,0,0.26546,1,0,0.49127,0,0,0.60188,1,0,0.56416,1,0,0.55751,0,0,0.29864,1,0
84,dart,535,0.47378,0,0,0.50119,1,0,0.47278,0,0,0.50602,1,0,0.54623,1,0,0.44312,1,0,0.50423,1,0,0.49846,0,0,0.47896,1,0,0.44793,1,0
85,dart,398,0.5821,1,0,0.68803,1,0,0.62014,1,0,0.62014,1,0,0.62014,1,0,0.64629,1,0,0.62014,1,0,0.65118,1,0,0.66283,1,0,0.62014,1,0
86,dart,580,0.43917,1,0,0.48606,1,0,0.44156,0,0,0.51513,1,0,0.47831,1,0,0.49508,0,0,0.51618,1,0,0.43992,0,0,0.53961,1,0,0.42337,0,0
