problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
0,dart,687,0.69187,0,0,0.69377,0,0,0.64597,0,0,0.70068,0,0,0.67282,0,0,0.69628,0,0,0.57676,0,0,0.70797,0,0,0.69551,0,0,0.67213,0,0
1,dart,1184,0.64005,1,0,0.68223,1,1,0.66159,1,0,0.69177,1,0,0.67964,1,1,0.69177,1,0,0.72583,1,0,0.67474,1,0,0.70254,1,0,0.63458,1,0
2,dart,301,0.58019,1,0,0.65947,1,0,0.71786,0,0,0.59472,1,0,0.58019,1,0,0.59472,1,0,0.58019,1,0,0.58019,1,0,0.58019,1,0,0.58019,1,0
3,dart,471,0.67323,1,1,0.71043,1,1,0.71043,1,1,0.65391,1,1,0.68784,1,1,0.71043,1,1,0.69556,1,1,0.67863,1,0,0.65487,1,1,0.7394,1,1
4,dart,611,0.5441,0,0,0.5441,0,0,0.65358,0,0,0.5441,0,0,0.66883,0,0,0.5441,0,0,0.66454,0,0,0.5386,0,0,0.65358,0,0,0.5441,0,0
5,dart,564,0.76633,1,1,0.78546,1,1,0.78546,1,1,0.78801,1,1,0.78237,1,1,0.7959,1,1,0.80213,1,1,0.81242,1,1,0.80785,1,1,0.769,0,0
6,dart,852,0.66032,1,0,0.65069,1,0,0.65944,1,0,0.48164,1,0,0.59082,1,0,0.63777,1,0,0.64151,1,0,0.65688,1,0,0.63389,1,0,0.64523,1,0
7,dart,547,0.74185,1,1,0.57801,1,1,0.57801,1,1,0.61345,1,1,0.6811,1,1,0.57801,1,0,0.74185,1,1,0.61345,1,1,0.57801,1,0,0.74185,1,1
8,dart,598,0.70183,1,0,0.72975,1,0,0.70183,1,0,0.65679,1,0,0.60395,1,0,0.62144,1,0,0.58442,1,0,0.61476,0,0,0.69924,1,0,0.70232,1,0
9,dart,807,0.65054,1,0,0.63708,1,1,0.67657,0,0,0.65379,0,0,0.69654,0,0,0.65379,0,0,0.65379,0,0,0.67467,0,0,0.60766,1,0,0.69654,0,0
10,dart,798,0.62336,1,0,0.61055,1,0,0.56895,1,0,0.58111,1,0,0.58111,1,0,0.62196,1,0,0.51957,1,0,0.53622,1,0,0.58819,1,0,0.59775,1,0
11,dart,629,0.67769,1,1,0.65288,1,0,0.63487,0,0,0.63036,0,0,0.71691,1,1,0.66394,0,0,0.62133,0,0,0.63746,1,1,0.68491,1,1,0.67432,1,0
12,dart,534,0.68106,1,1,0.72609,1,1,0.70378,1,1,0.70378,1,1,0.7041,1,1,0.65072,1,1,0.60721,1,1,0.65072,1,1,0.64653,1,1,0.70111,1,1
13,dart,491,0.69041,1,1,0.69041,1,1,0.69041,1,1,0.69041,1,1,0.69041,1,1,0.74398,1,1,0.74398,1,1,0.74398,1,1,0.69041,1,1,0.69041,1,1
14,dart,381,0.78301,1,1,0.7385,1,0,0.72582,1,1,0.7328,1,0,0.68265,1,1,0.71623,1,1,0.82875,1,1,0.77142,1,1,0.71326,1,1,0.71326,1,1
15,dart,542,0.45162,0,0,0.49653,1,0,0.50607,1,0,0.44693,1,0,0.52904,1,0,0.47099,1,0,0.53168,0,0,0.53507,1,0,0.48608,1,0,0.50989,0,0
16,dart,319,0.4968,1,0,0.56241,1,0,0.49732,1,0,0.46843,1,0,0.41915,0,0,0.55175,1,0,0.50369,1,0,0.51105,1,0,0.51164,1,0,0.49024,1,0
17,dart,636,0.42475,0,0,0.5088,1,0,0.35224,0,0,0.42849,0,0,0.48109,0,0,0.49693,0,0,0.38891,0,0,0.39867,0,0,0.53882,1,0,0.43615,0,0
18,dart,486,0.69106,1,1,0.67632,1,1,0.56652,1,1,0.56543,0,0,0.71042,1,1,0.67338,1,1,0.67632,1,1,0.71042,1,1,0.60583,1,1,0.65789,1,0
19,dart,702,0.70363,1,0,0.70225,1,0,0.64889,1,0,0.62418,1,0,0.45293,1,0,0.4811,1,0,0.69836,1,0,0.53335,0,0,0.5042,1,0,0.54414,1,0
20,dart,1013,0.64372,1,0,0.65156,0,0,0.66322,1,0,0.617,0,0,0.633,0,0,0.64174,1,0,0.6911,1,0,0.64909,0,0,0.65697,1,0,0.68602,0,0
21,dart,701,0.65583,0,0,0.65275,0,0,0.64345,1,1,0.65446,0,0,0.6538,0,0,0.56703,1,0,0.64601,0,0,0.65583,0,0,0.65048,0,0,0.64013,0,0
22,dart,917,0.25,0,0,0.66483,1,1,0.25,0,0,0.65197,1,1,0.64893,1,0,0.66483,1,1,0.54019,0,0,0.66483,1,1,0.55001,1,1,0.56796,1,1
24,dart,420,0.59107,1,1,0.70776,0,0,0.64483,0,0,0.64685,1,1,0.6602,1,0,0.60382,1,0,0.65275,1,0,0.61654,1,0,0.60746,0,0,0.6586,1,0
26,dart,565,0.61273,1,0,0.61273,1,0,0.66678,1,0,0.61273,1,0,0.5335,1,0,0.66678,1,0,0.54525,1,0,0.59456,1,0,0.54525,1,0,0.66597,1,0
27,dart,753,0.72915,0,0,0.73801,1,0,0.73264,1,1,0.73861,0,0,0.73861,0,0,0.73801,1,0,0.72962,1,1,0.73861,0,0,0.73861,0,0,0.74104,1,1
28,dart,373,0.53417,1,1,0.52055,1,1,0.75068,1,1,0.75068,1,1,0.75068,1,1,0.55301,1,1,0.75068,1,1,0.75068,1,1,0.75068,1,1,0.75068,1,1
29,dart,671,0.60152,1,1,0.5655,1,0,0.54711,1,1,0.73936,1,1,0.5655,1,0,0.73936,1,1,0.60152,1,1,0.60152,1,1,0.73936,1,1,0.60152,1,1
30,dart,329,0.55939,1,1,0.55939,1,1,0.55939,1,1,0.54902,1,1,0.52812,1,1,0.55939,1,1,0.55939,1,1,0.54265,1,1,0.52701,1,1,0.66169,1,0
31,dart,502,0.59382,1,1,0.70934,1,1,0.64339,1,1,0.59382,1,1,0.61004,1,1,0.6498,1,1,0.70922,1,1,0.75234,0,0,0.63943,1,1,0.70934,1,1
33,dart,616,0.6454,1,0,0.51527,1,0,0.67565,1,0,0.61729,1,0,0.70002,1,0,0.6528,1,0,0.7037,1,0,0.71567,1,0,0.64718,1,0,0.53581,0,0
34,dart,643,0.52743,1,0,0.51039,1,0,0.56181,1,0,0.55538,1,0,0.54189,1,0,0.55003,1,0,0.56009,1,0,0.49842,1,0,0.52075,1,0,0.55554,1,0
35,dart,346,0.60858,1,1,0.60388,1,1,0.60388,1,1,0.61353,1,1,0.59497,0,0,0.60388,1,1,0.61874,1,1,0.59985,1,1,0.60388,1,1,0.56997,0,0
36,dart,448,0.65967,1,0,0.63726,1,0,0.69349,1,0,0.64309,1,0,0.66157,1,0,0.64309,1,0,0.68907,1,0,0.70257,1,0,0.68907,1,0,0.75384,1,0
37,dart,579,0.72798,1,0,0.72986,1,0,0.72798,1,0,0.6905,1,0,0.72798,1,0,0.72986,1,0,0.6812,1,0,0.70089,1,0,0.72604,1,0,0.74238,1,0
39,dart,664,0.66835,0,0,0.65884,1,0,0.60337,1,0,0.66986,0,0,0.65017,1,0,0.65005,1,1,0.60517,1,0,0.69163,1,0,0.66219,1,1,0.6891,1,0
40,dart,607,0.67675,1,0,0.63701,1,1,0.70661,1,1,0.66016,1,1,0.39633,1,0,0.41823,1,0,0.66193,1,0,0.65503,1,1,0.68989,1,1,0.68614,1,0
41,dart,422,0.47756,1,0,0.46465,1,0,0.48532,1,0,0.44502,0,0,0.46676,1,0,0.50811,1,0,0.42627,0,0,0.45936,1,1,0.50272,1,0,0.48878,1,0
42,dart,235,0.57135,1,1,0.67893,1,1,0.58001,1,1,0.59552,1,1,0.58001,1,1,0.58501,1,1,0.62262,1,1,0.66443,1,1,0.67893,1,1,0.67893,1,1
43,dart,528,0.62991,1,1,0.62428,1,1,0.62056,1,1,0.65672,1,1,0.60218,1,1,0.60429,1,1,0.64072,1,1,0.63755,1,1,0.63042,1,1,0.65672,1,1
44,dart,347,0.59716,0,0,0.67243,1,0,0.59998,1,1,0.62392,0,0,0.58776,1,1,0.59205,0,0,0.62384,0,0,0.59534,0,0,0.5705,1,0,0.52988,1,1
45,dart,292,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.74432,1,1,0.6387,1,1,0.6387,1,1,0.73902,1,1,0.6387,1,1
46,dart,657,0.63139,1,0,0.62869,1,0,0.59025,1,0,0.61921,1,0,0.60598,1,0,0.62027,1,0,0.60485,1,0,0.63417,1,0,0.62518,1,0,0.63339,1,0
47,dart,429,0.68555,0,0,0.67427,0,0,0.68677,0,0,0.67463,1,0,0.67234,1,0,0.72649,0,0,0.72202,1,0,0.68483,1,0,0.66615,0,0,0.67486,0,0
48,dart,444,0.61827,1,1,0.70825,1,1,0.6509,1,1,0.64867,1,1,0.6242,1,1,0.62927,1,1,0.64676,1,1,0.64867,1,1,0.65701,1,1,0.65701,1,1
49,dart,381,0.55791,1,0,0.57573,1,0,0.56954,1,0,0.54935,0,0,0.70377,1,0,0.56417,1,0,0.57926,1,0,0.58867,1,0,0.57309,1,0,0.60615,1,0
51,dart,540,0.71795,1,1,0.74834,1,1,0.71167,1,1,0.71795,1,1,0.71167,1,1,0.71795,1,1,0.71795,1,1,0.72194,1,1,0.71587,1,1,0.71795,1,1
52,dart,479,0.60909,1,1,0.52906,1,0,0.61919,1,1,0.54567,1,1,0.51968,1,0,0.56652,1,1,0.60909,1,1,0.57684,1,1,0.5113,1,0,0.55373,1,1
53,dart,212,0.62515,1,1,0.75458,1,1,0.61836,1,1,0.75458,1,1,0.75458,1,1,0.75458,1,1,0.75458,1,1,0.75458,1,1,0.75458,1,1,0.75458,1,1
54,dart,571,0.52834,1,0,0.5457,1,0,0.51928,1,0,0.5457,1,0,0.50861,1,0,0.51152,1,0,0.49171,1,0,0.5457,1,0,0.51418,1,0,0.5121,1,0
55,dart,474,0.50159,1,1,0.52115,1,1,0.4873,1,1,0.49728,1,1,0.51513,1,1,0.51166,1,1,0.51335,1,1,0.48896,1,1,0.48761,1,0,0.50019,1,0
56,dart,578,0.68108,1,0,0.69595,1,0,0.68327,1,0,0.57586,1,0,0.72597,1,0,0.64514,1,0,0.69366,1,0,0.71261,1,0,0.68327,1,0,0.59581,1,0
57,dart,620,0.68879,1,1,0.58255,1,1,0.68879,1,1,0.58762,1,0,0.59867,1,0,0.5948,1,0,0.67725,1,1,0.60005,1,1,0.65545,1,1,0.64026,1,1
58,dart,425,0.67097,1,0,0.70421,1,0,0.66871,1,0,0.68559,1,0,0.70421,1,0,0.66296,1,0,0.67817,1,0,0.68353,1,0,0.67898,1,0,0.71875,1,0
59,dart,515,0.62522,0,0,0.63152,1,1,0.62677,1,1,0.63379,1,1,0.63038,1,1,0.59022,1,1,0.61806,1,1,0.59447,1,1,0.63152,1,1,0.61806,1,1
60,dart,312,0.69026,1,1,0.66525,1,1,0.62841,1,1,0.62841,1,1,0.52399,1,1,0.769,1,1,0.63315,1,1,0.769,1,1,0.769,1,1,0.62841,1,1
61,dart,578,0.67838,1,1,0.56018,0,0,0.58091,1,1,0.67834,1,1,0.67458,1,1,0.56574,1,1,0.69468,1,1,0.69409,1,1,0.64389,1,1,0.66678,1,1
62,dart,462,0.52853,1,0,0.72389,1,0,0.5413,1,0,0.49174,0,0,0.64449,1,0,0.72449,1,0,0.65488,0,0,0.67852,1,0,0.53838,1,0,0.69802,1,0
63,dart,563,0.52449,1,0,0.4916,1,0,0.49068,1,0,0.508,1,0,0.50837,1,0,0.54045,1,0,0.49145,1,0,0.48823,1,0,0.54045,1,0,0.48592,1,0
64,dart,836,0.64545,1,0,0.63438,1,0,0.68544,1,0,0.68544,1,0,0.64336,1,0,0.65272,1,0,0.68544,1,0,0.61372,1,0,0.65272,1,0,0.63438,1,0
65,dart,614,0.62216,1,0,0.58801,1,0,0.60039,1,0,0.56705,0,0,0.62451,1,0,0.64686,0,0,0.60039,1,0,0.60039,1,0,0.56123,0,0,0.45851,1,0
66,dart,583,0.65782,1,0,0.70176,0,0,0.64972,1,0,0.69147,1,0,0.65814,1,0,0.70176,0,0,0.71078,1,0,0.70176,0,0,0.65484,0,0,0.69844,0,0
67,dart,519,0.62307,1,0,0.41854,1,0,0.52214,1,0,0.63922,1,0,0.54097,1,0,0.42764,1,0,0.50478,0,0,0.3856,0,0,0.63686,1,0,0.41679,1,0
68,dart,717,0.62163,1,0,0.66144,1,0,0.61267,1,0,0.61543,1,0,0.60166,1,0,0.65444,1,0,0.75,1,0,0.61059,1,0,0.58983,1,0,0.75,1,0
69,dart,555,0.64907,1,0,0.65138,1,0,0.65152,1,0,0.65302,1,0,0.63941,1,0,0.65138,1,0,0.64646,1,0,0.64995,1,0,0.64651,1,0,0.64706,1,0
70,dart,861,0.53854,1,0,0.61076,1,0,0.55914,1,0,0.55982,1,0,0.59678,1,0,0.55891,1,0,0.56553,1,0,0.67779,1,0,0.57306,1,0,0.54516,1,0
71,dart,433,0.76262,1,0,0.83526,1,0,0.78927,1,0,0.71005,1,0,0.79035,1,0,0.81786,1,0,0.77721,1,0,0.76304,1,0,0.81786,1,0,0.76529,1,0
72,dart,511,0.67471,1,0,0.58382,1,0,0.52774,1,0,0.58745,1,0,0.57957,1,0,0.6431,0,0,0.52972,1,0,0.6305,1,0,0.60696,0,0,0.50978,0,0
73,dart,424,0.54671,0,0,0.62091,0,0,0.60702,0,0,0.54152,0,0,0.58184,1,0,0.65155,1,0,0.52381,1,0,0.60159,1,0,0.62386,1,0,0.51104,0,0
74,dart,607,0.59285,1,0,0.62538,1,0,0.58671,1,0,0.62538,1,0,0.59211,0,0,0.61486,0,0,0.57557,0,0,0.56499,0,0,0.62538,1,0,0.58671,1,0
75,dart,777,0.71701,0,0,0.67639,1,0,0.68785,1,0,0.69679,1,0,0.67143,1,0,0.64428,1,0,0.70991,1,0,0.73207,1,0,0.67246,1,0,0.69516,1,0
76,dart,488,0.54901,0,0,0.56674,1,0,0.54546,1,0,0.565,0,0,0.59624,0,0,0.56074,0,0,0.59011,1,0,0.56443,0,0,0.54515,1,0,0.53614,0,0
77,dart,418,0.60316,1,0,0.59068,1,0,0.59609,1,0,0.54514,0,0,0.58999,1,0,0.56755,1,0,0.49938,1,0,0.54514,0,0,0.55429,1,0,0.56103,0,0
78,dart,527,0.63772,1,0,0.59078,0,0,0.53648,0,0,0.50518,0,0,0.55807,1,0,0.52794,0,0,0.56484,0,0,0.55753,0,0,0.56045,1,0,0.593,0,0
79,dart,462,0.5215,1,0,0.53747,1,0,0.52047,1,0,0.55579,0,0,0.52056,1,0,0.53651,1,0,0.25,0,0,0.53253,1,0,0.52747,1,0,0.5104,1,0
80,dart,542,0.60596,1,0,0.55614,1,0,0.62557,1,0,0.59595,1,0,0.60989,1,0,0.65813,1,0,0.58635,1,0,0.54304,1,0,0.60821,1,0,0.61733,1,0
81,dart,1323,0.68885,1,0,0.61867,1,0,0.69407,1,0,0.69476,1,0,0.67241,1,0,0.67874,1,0,0.653,1,0,0.68065,1,0,0.69044,1,0,0.61154,1,0
82,dart,663,0.6913,1,1,0.6913,1,1,0.6913,1,1,0.69581,1,1,0.6913,1,1,0.6913,1,1,0.6913,1,1,0.6913,1,1,0.69581,1,1,0.6913,1,1
83,dart,404,0.57545,1,0,0.48051,1,0,0.5655,0,0,0.5096,1,0,0.54207,1,0,0.54236,0,0,0.54269,1,0,0.56261,1,0,0.54501,0,0,0.39203,0,0
84,dart,535,0.48258,1,0,0.49516,1,0,0.45859,1,0,0.4684,1,0,0.49679,1,0,0.41801,0,0,0.52041,1,0,0.45692,1,0,0.49225,1,0,0.45533,0,0
85,dart,398,0.67702,1,0,0.67702,1,0,0.62919,1,0,0.68727,1,0,0.64397,1,0,0.66077,1,0,0.68727,1,0,0.67702,1,0,0.68727,1,0,0.67702,1,0
86,dart,580,0.58082,1,0,0.61741,0,0,0.41547,0,0,0.50074,1,0,0.42528,1,0,0.53283,1,0,0.50667,1,0,0.47891,1,0,0.53495,1,0,0.5114,1,0
87,dart,972,0.71554,0,0,0.71554,0,0,0.72077,1,0,0.65948,0,0,0.71554,0,0,0.71554,0,0,0.71554,0,0,0.68913,0,0,0.71657,0,0,0.71554,0,0
88,dart,570,0.5467,1,0,0.52194,1,0,0.56309,1,0,0.52488,1,0,0.52023,1,0,0.54201,1,0,0.54864,1,0,0.52983,1,0,0.52042,1,0,0.53025,1,0
89,dart,484,0.61454,0,0,0.63639,1,0,0.59276,0,0,0.62706,1,0,0.5861,1,0,0.50229,0,0,0.60013,1,0,0.561,1,0,0.75,1,0,0.59274,0,0
90,dart,570,0.49273,0,0,0.47373,0,0,0.48943,0,0,0.54134,0,0,0.54491,1,0,0.48046,1,0,0.57644,0,0,0.49981,1,0,0.55544,1,0,0.5521,0,0
91,dart,639,0.54077,1,0,0.45992,1,0,0.52843,1,0,0.46551,1,0,0.45137,1,0,0.56106,1,0,0.47467,1,0,0.49333,1,0,0.45783,1,0,0.47746,1,0
92,dart,382,0.54088,0,0,0.45159,1,0,0.62781,1,0,0.57985,0,0,0.74291,1,0,0.68095,1,0,0.64539,1,0,0.47507,0,0,0.6068,1,0,0.61373,1,0
93,dart,1033,0.64369,1,0,0.65077,1,0,0.73,0,0,0.60746,0,0,0.4619,0,0,0.67124,1,0,0.64061,0,0,0.61976,1,0,0.69175,1,0,0.66712,1,0
94,dart,1025,0.70345,1,0,0.63575,0,0,0.47429,0,0,0.65832,1,0,0.6849,1,0,0.56877,1,0,0.67583,1,0,0.72581,1,0,0.69943,1,0,0.70382,1,0
95,dart,1265,0.60354,0,0,0.58179,1,0,0.59771,1,0,0.57502,0,0,0.59126,0,0,0.60999,0,0,0.5562,0,0,0.46733,0,0,0.57571,0,0,0.62272,0,0
96,dart,501,0.75136,1,0,0.75136,1,0,0.75136,1,0,0.75136,1,0,0.66753,1,0,0.75136,1,0,0.69347,1,0,0.75136,1,0,0.75136,1,0,0.75136,1,0
97,dart,351,0.7509,1,0,0.7509,1,0,0.7509,1,0,0.7509,1,0,0.7509,1,0,0.46015,0,0,0.7509,1,0,0.65088,1,0,0.61982,1,0,0.75199,1,0
98,dart,525,0.65181,0,0,0.68228,0,0,0.64038,1,0,0.72092,0,0,0.72141,0,0,0.65889,0,0,0.61453,0,0,0.62903,1,0,0.67894,0,0,0.6132,0,0
99,dart,976,0.63275,0,0,0.68663,1,1,0.53147,0,0,0.6251,1,0,0.71257,0,0,0.62014,1,0,0.67372,1,0,0.65757,1,0,0.39453,0,0,0.64692,1,0
100,dart,348,0.45753,1,0,0.58332,1,0,0.50894,1,0,0.53675,1,0,0.52569,1,0,0.54015,1,0,0.48612,1,0,0.48448,1,0,0.39819,1,0,0.56645,0,0
101,dart,825,0.53694,0,0,0.71108,1,0,0.6695,1,0,0.62425,1,0,0.67285,0,0,0.64064,0,0,0.75109,1,0,0.75109,1,0,0.62157,1,1,0.65399,0,0
102,dart,584,0.64441,1,0,0.60274,0,0,0.60254,1,0,0.60417,0,0,0.63358,0,0,0.60849,1,0,0.59767,1,0,0.59767,1,0,0.56004,1,0,0.60923,1,0
104,dart,1008,0.69364,1,0,0.69364,1,0,0.66588,1,0,0.69364,1,0,0.69364,1,0,0.67706,0,0,0.67638,1,0,0.69364,1,0,0.67142,1,0,0.69364,1,0
105,dart,655,0.57771,1,0,0.58995,1,0,0.48632,1,0,0.72995,1,0,0.70329,0,0,0.58995,1,0,0.58861,1,0,0.60446,1,0,0.58815,1,0,0.55486,1,0
106,dart,541,0.64931,1,0,0.66314,1,0,0.74486,1,0,0.56024,1,0,0.4716,0,0,0.67599,1,0,0.61164,1,0,0.69815,1,0,0.7024,1,0,0.66803,1,0
107,dart,932,0.60855,1,0,0.57021,0,0,0.68891,1,0,0.66751,1,0,0.41264,1,0,0.55072,0,0,0.62837,1,0,0.66334,1,0,0.43025,1,0,0.72452,1,0
108,dart,615,0.5516,1,0,0.60068,1,0,0.56059,1,0,0.56059,1,0,0.63825,1,0,0.5516,1,0,0.56059,1,0,0.56443,1,0,0.60621,1,0,0.54862,1,0
109,dart,689,0.37798,1,0,0.6901,1,0,0.66529,1,0,0.6722,1,0,0.68535,1,0,0.69088,1,0,0.59839,1,0,0.67689,1,0,0.61451,1,0,0.67907,1,0
110,dart,457,0.61108,0,0,0.59182,0,0,0.53007,0,0,0.58332,1,0,0.52161,1,0,0.49858,1,0,0.50546,1,0,0.41867,0,0,0.57742,1,0,0.62267,0,0
111,dart,771,0.58448,1,0,0.65074,0,0,0.62102,0,0,0.63881,1,0,0.65389,1,0,0.68104,0,0,0.59983,0,0,0.65523,1,0,0.67215,0,0,0.62238,1,0
112,dart,486,0.56571,1,0,0.40364,1,0,0.57172,1,0,0.57859,1,0,0.60147,1,0,0.48194,1,0,0.49708,1,0,0.55055,1,0,0.53764,1,0,0.58755,1,0
113,dart,856,0.63501,1,0,0.63501,1,0,0.65186,1,0,0.68047,1,0,0.6339,1,0,0.67288,1,0,0.62736,1,0,0.65161,1,0,0.68467,0,0,0.62736,1,0
114,dart,653,0.41097,0,0,0.57641,0,0,0.64399,0,0,0.62474,1,0,0.65195,1,0,0.64487,0,0,0.65265,1,0,0.65861,0,0,0.56297,1,0,0.6638,0,0
115,dart,769,0.50736,1,0,0.53588,1,0,0.19889,0,0,0.48629,1,0,0.56987,0,0,0.45076,0,0,0.53635,1,0,0.52063,1,0,0.40479,0,0,0.42758,1,0
116,dart,512,0.50781,1,0,0.49636,1,0,0.47801,1,0,0.48811,1,0,0.47801,1,0,0.5375,1,0,0.50515,1,0,0.5128,1,0,0.47921,1,0,0.50404,1,0
117,dart,875,0.70201,1,0,0.62761,0,0,0.72106,1,0,0.68482,1,0,0.69089,1,0,0.68804,1,0,0.71977,1,0,0.71771,1,0,0.66864,1,0,0.61283,0,0
118,dart,626,0.73281,1,0,0.72529,1,0,0.72666,1,0,0.71327,1,0,0.55994,1,0,0.62196,0,0,0.60646,0,0,0.55561,1,0,0.7387,1,0,0.67083,1,0
119,dart,672,0.60054,1,0,0.69873,1,0,0.61558,1,0,0.62485,1,0,0.63433,1,0,0.6868,1,0,0.68099,1,0,0.6708,1,0,0.71155,1,0,0.69693,1,0
120,dart,986,0.57151,0,0,0.59363,0,0,0.59902,1,0,0.59465,1,0,0.5775,0,0,0.60029,1,0,0.60252,1,0,0.62682,1,0,0.59465,1,0,0.61648,1,0
121,dart,484,0.70235,0,0,0.68691,0,0,0.70235,0,0,0.72483,0,0,0.67797,0,0,0.70931,0,0,0.71741,0,0,0.70235,0,0,0.71554,0,0,0.67797,0,0
122,dart,854,0.48856,0,0,0.52501,1,0,0.50914,1,0,0.71018,1,0,0.50666,0,0,0.57824,1,0,0.69733,1,0,0.51442,1,0,0.57835,1,0,0.51849,0,0
123,dart,633,0.69924,1,0,0.74318,1,0,0.77767,1,0,0.75261,1,0,0.73636,1,0,0.74421,1,0,0.74318,1,0,0.72406,1,0,0.73636,1,0,0.72834,1,0
124,dart,1190,0.7206,1,0,0.68545,1,0,0.68629,1,0,0.60615,0,0,0.6995,1,0,0.67057,1,0,0.62491,1,0,0.52581,1,0,0.72127,1,0,0.619,1,0
126,dart,805,0.69946,1,0,0.69572,1,0,0.69572,1,0,0.69323,1,0,0.70133,1,0,0.57901,0,0,0.69946,1,0,0.67713,1,0,0.70091,1,0,0.70091,1,0
127,dart,740,0.66227,0,0,0.70177,0,0,0.70686,0,0,0.69713,0,0,0.62684,0,0,0.71374,0,0,0.70252,0,0,0.66503,0,0,0.61177,0,0,0.70686,0,0
128,dart,585,0.5772,1,0,0.52227,1,0,0.57373,1,0,0.51164,1,0,0.57336,1,0,0.56346,1,0,0.59413,1,0,0.62213,1,0,0.52207,1,0,0.48373,1,0
129,dart,2674,0.56857,0,0,0.6303,0,0,0.60909,0,0,0.60072,0,0,0.56786,0,0,0.62762,1,0,0.5765,0,0,0.62495,0,0,0.56003,0,0,0.60413,1,0
130,dart,424,0.65432,1,0,0.71118,1,0,0.68671,1,0,0.67879,1,0,0.70494,1,0,0.65859,1,0,0.686,1,0,0.66842,1,0,0.58277,0,0,0.65223,1,0
131,dart,551,0.67745,1,0,0.62617,1,0,0.62617,1,0,0.67745,1,0,0.67745,1,0,0.67745,1,0,0.67745,1,0,0.67745,1,0,0.67745,1,0,0.62617,1,0
132,dart,807,0.65521,1,0,0.59095,1,0,0.61273,1,0,0.64582,1,0,0.65061,1,0,0.67227,1,0,0.66274,1,0,0.56542,1,0,0.62427,1,0,0.57619,1,0
