problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
0,dart,687,0.70015,0,0,0.69187,0,0,0.66865,1,0,0.69187,0,0,0.66252,0,0,0.67847,0,0,0.68578,0,0,0.68993,0,0,0.67837,1,1,0.67213,0,0
1,dart,1184,0.68408,1,0,0.68216,1,0,0.67787,1,0,0.70209,1,0,0.62663,1,0,0.6599,1,0,0.61963,1,1,0.63158,1,0,0.70364,1,1,0.67159,0,0
2,dart,301,0.65152,1,0,0.61065,1,0,0.54772,1,0,0.65152,1,0,0.65947,1,0,0.4987,1,0,0.53308,1,0,0.58019,1,0,0.58019,1,0,0.66844,1,0
3,dart,471,0.65391,1,1,0.71043,1,1,0.25,0,0,0.25,0,0,0.71043,1,1,0.71043,1,1,0.76843,1,1,0.7394,1,1,0.25,0,0,0.76843,1,1
4,dart,611,0.55344,0,0,0.69027,0,0,0.5441,0,0,0.25,0,0,0.6876,0,0,0.25,0,0,0.25,0,0,0.56895,0,0,0.5386,0,0,0.25,0,0
5,dart,564,0.77062,1,1,0.7809,1,1,0.74722,0,0,0.83087,1,1,0.7959,1,1,0.82044,1,1,0.77828,1,1,0.82044,1,1,0.80341,1,1,0.7846,1,1
6,dart,852,0.59666,1,0,0.64049,1,0,0.65694,1,0,0.66686,1,0,0.68347,1,0,0.69251,1,0,0.66505,1,0,0.64794,1,0,0.6772,1,0,0.67117,1,0
7,dart,547,0.74185,1,1,0.61345,1,1,0.61345,1,1,0.6811,1,1,0.61345,1,1,0.61345,1,1,0.61345,1,1,0.61345,1,1,0.61345,1,1,0.25,0,0
8,dart,598,0.25,0,0,0.70183,1,0,0.25,0,0,0.25,0,0,0.65124,1,0,0.65377,1,0,0.66366,1,0,0.68304,1,0,0.25,0,0,0.25,0,0
9,dart,807,0.67255,1,1,0.71103,0,0,0.67255,1,1,0.65379,0,0,0.69183,0,0,0.66665,1,0,0.67255,1,1,0.67255,1,1,0.63953,1,1,0.67255,1,1
10,dart,798,0.62336,1,0,0.59559,1,0,0.60722,1,0,0.59177,1,0,0.62336,1,0,0.60972,1,0,0.59267,1,0,0.55934,1,0,0.62336,1,0,0.62336,1,0
11,dart,629,0.68296,1,0,0.62299,1,0,0.60694,1,0,0.66243,1,1,0.63972,1,0,0.61845,1,0,0.6849,1,0,0.65376,0,0,0.62474,1,0,0.67278,1,0
12,dart,534,0.61929,1,1,0.56439,0,0,0.55362,0,0,0.67009,1,1,0.59565,1,1,0.62141,1,1,0.67738,1,1,0.59544,1,1,0.61881,1,1,0.25,0,0
13,dart,491,0.74398,1,1,0.74398,1,1,0.74398,1,1,0.74398,1,1,0.74398,1,1,0.25,0,0,0.25,0,0,0.74398,1,1,0.73005,1,1,0.69041,1,1
14,dart,381,0.70992,1,1,0.78935,1,1,0.71326,1,1,0.73383,1,1,0.78344,1,1,0.72582,1,0,0.69122,1,1,0.67719,1,1,0.70547,1,1,0.67554,1,0
15,dart,542,0.25,0,0,0.57163,1,0,0.5634,0,0,0.25,0,0,0.49842,1,0,0.25,0,0,0.52055,1,0,0.41747,1,0,0.53958,1,0,0.50461,1,0
16,dart,319,0.25,0,0,0.5158,1,0,0.54933,0,0,0.5158,1,0,0.25,0,0,0.4968,1,0,0.58878,1,0,0.54453,1,0,0.49993,1,0,0.50773,1,0
17,dart,636,0.47297,1,0,0.25,0,0,0.25,0,0,0.48547,1,0,0.46575,1,0,0.25,0,0,0.44416,0,0,0.44723,0,0,0.51294,0,0,0.46061,1,0
18,dart,486,0.65677,1,0,0.58172,1,1,0.69417,1,1,0.67632,1,1,0.65661,1,1,0.60818,1,1,0.62857,1,0,0.64286,1,0,0.689,1,1,0.59492,1,1
19,dart,702,0.45826,1,0,0.65921,1,0,0.25,0,0,0.25,0,0,0.59029,1,0,0.25,0,0,0.48196,1,0,0.52571,1,0,0.53346,1,0,0.54733,1,0
20,dart,1013,0.60182,0,0,0.59156,0,0,0.34055,0,0,0.68604,0,0,0.64441,0,0,0.65848,0,0,0.62146,1,0,0.60836,1,0,0.63991,1,0,0.47354,0,0
21,dart,701,0.65519,0,0,0.72431,1,1,0.73818,1,1,0.25,0,0,0.63729,0,0,0.64054,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
22,dart,917,0.25,0,0,0.5908,1,1,0.25,0,0,0.25,0,0,0.59743,1,1,0.5908,1,1,0.5908,1,1,0.5908,1,1,0.5908,1,1,0.5908,1,1
24,dart,420,0.62366,1,1,0.64092,1,0,0.63148,1,0,0.66682,1,0,0.71316,0,0,0.71316,0,0,0.68657,0,0,0.66682,1,0,0.25,0,0,0.6722,1,0
26,dart,565,0.5831,1,0,0.25,0,0,0.66014,1,0,0.60298,1,0,0.59315,1,0,0.61268,1,0,0.25,0,0,0.58266,1,0,0.25,0,0,0.53884,1,0
27,dart,753,0.73801,1,0,0.66804,1,1,0.25,0,0,0.62044,0,0,0.73861,0,0,0.25,0,0,0.73801,1,0,0.72714,0,0,0.64071,0,0,0.58515,0,0
28,dart,373,0.53505,1,1,0.25,0,0,0.25,0,0,0.48588,1,0,0.53505,1,1,0.25,0,0,0.25,0,0,0.43038,0,0,0.53505,1,1,0.25,0,0
29,dart,671,0.25,0,0,0.60152,1,1,0.25,0,0,0.60152,1,1,0.25,0,0,0.60152,1,1,0.25,0,0,0.25,0,0,0.57183,1,1,0.60152,1,1
