problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
0,dart,687,0.68578,0,0,0.65796,0,0,0.6725,0,0,0.6796,0,0,0.71174,0,0,0.68756,0,0,0.67869,0,0,0.62996,1,0,0.60651,1,0,0.67213,0,0
1,dart,1184,0.68467,1,0,0.69515,1,0,0.65101,0,0,0.68955,1,0,0.68845,1,0,0.68779,1,0,0.25,0,0,0.65514,1,0,0.6385,1,0,0.25,0,0
2,dart,301,0.56056,1,0,0.25,0,0,0.58019,1,0,0.58019,1,0,0.58019,1,0,0.25,0,0,0.58019,1,0,0.25,0,0,0.71786,0,0,0.56056,1,0
3,dart,471,0.25,0,0,0.66603,1,1,0.66603,1,1,0.25,0,0,0.71043,1,1,0.71043,1,1,0.67863,1,0,0.70674,1,1,0.25,0,0,0.7085,1,1
4,dart,611,0.5365,0,0,0.25,0,0,0.5441,0,0,0.54623,0,0,0.5441,0,0,0.68351,1,1,0.67666,0,0,0.67666,0,0,0.69928,1,1,0.5441,0,0
5,dart,564,0.80445,1,0,0.74747,1,1,0.78387,1,1,0.75911,1,1,0.77428,1,1,0.7518,1,1,0.74472,1,1,0.76633,1,1,0.74226,1,1,0.25,0,0
6,dart,852,0.65601,1,0,0.63333,1,0,0.65909,1,0,0.65633,1,0,0.65116,1,0,0.64112,1,0,0.63704,1,0,0.66192,0,0,0.6532,1,0,0.64209,0,0
7,dart,547,0.57801,1,1,0.61345,1,1,0.55484,1,0,0.57801,1,0,0.25,0,0,0.74185,1,1,0.57801,1,0,0.57801,1,1,0.55484,1,0,0.57801,1,1
8,dart,598,0.25,0,0,0.25,0,0,0.64646,0,0,0.25,0,0,0.66843,1,0,0.25,0,0,0.25,0,0,0.73396,1,0,0.25,0,0,0.25,0,0
9,dart,807,0.66077,0,0,0.67756,0,0,0.65138,0,0,0.71103,0,0,0.65379,0,0,0.63471,1,1,0.25,0,0,0.62132,1,0,0.65379,0,0,0.69183,0,0
10,dart,798,0.62336,1,0,0.60972,1,0,0.60037,1,0,0.46198,1,0,0.54795,1,0,0.25,0,0,0.61249,1,0,0.61889,0,0,0.55076,1,0,0.5467,1,0
11,dart,629,0.63069,1,1,0.25,0,0,0.59799,0,0,0.72211,0,0,0.62617,1,1,0.62811,1,0,0.61308,1,0,0.7021,1,0,0.25,0,0,0.25,0,0
12,dart,534,0.71433,1,1,0.6884,1,1,0.25,0,0,0.66568,1,0,0.65354,1,1,0.61396,1,1,0.25,0,0,0.70378,1,1,0.6285,0,0,0.70378,1,1
13,dart,491,0.74398,1,1,0.69041,1,1,0.69041,1,1,0.69041,1,1,0.69041,1,1,0.69112,1,1,0.69041,1,1,0.69041,1,1,0.69112,1,1,0.69041,1,1
14,dart,381,0.25,0,0,0.69122,1,1,0.74837,1,1,0.25,0,0,0.73021,1,1,0.71083,1,1,0.25,0,0,0.70581,1,1,0.70701,1,1,0.25,0,0
15,dart,542,0.56584,1,0,0.42825,1,0,0.51886,1,0,0.25,0,0,0.25,0,0,0.25,0,0,0.32354,1,0,0.25,0,0,0.25,0,0,0.25,0,0
16,dart,319,0.48256,1,0,0.25,0,0,0.25,0,0,0.51035,1,0,0.50944,1,0,0.52796,0,0,0.54784,1,0,0.52173,1,0,0.51866,1,0,0.25,0,0
17,dart,636,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.50274,0,0,0.53,1,0,0.25,0,0,0.25,0,0,0.39022,0,0,0.47252,0,0
18,dart,486,0.25,0,0,0.65789,1,0,0.67632,1,1,0.25,0,0,0.71042,1,1,0.25,0,0,0.25,0,0,0.71042,1,1,0.25,0,0,0.69106,1,1
19,dart,702,0.45581,1,0,0.63985,1,0,0.51669,1,0,0.47218,1,0,0.47488,1,0,0.45824,1,0,0.25,0,0,0.25,0,0,0.70301,1,0,0.25,0,0
20,dart,1013,0.64609,0,0,0.64198,0,0,0.5575,0,0,0.6595,1,0,0.66851,0,0,0.66386,0,0,0.65461,1,0,0.54072,0,0,0.62401,0,0,0.63798,0,0
21,dart,701,0.6082,0,0,0.25,0,0,0.6538,0,0,0.63979,0,0,0.25,0,0,0.63936,0,0,0.25,0,0,0.65048,0,0,0.25,0,0,0.25,0,0
22,dart,917,0.25,0,0,0.56227,1,1,0.53491,1,0,0.54454,1,0,0.56227,1,1,0.56227,1,1,0.25,0,0,0.56227,1,1,0.52804,1,0,0.56227,1,1
24,dart,420,0.70776,0,0,0.5975,1,0,0.65853,1,0,0.59463,1,0,0.60196,1,0,0.62366,1,1,0.66175,1,0,0.66455,1,0,0.63766,0,0,0.62489,1,0
26,dart,565,0.25,0,0,0.57807,1,0,0.61396,1,0,0.61514,1,0,0.25,0,0,0.59899,1,0,0.5501,1,0,0.59899,1,0,0.25,0,0,0.60298,1,0
27,dart,753,0.72915,0,0,0.73801,1,0,0.73801,1,0,0.68947,1,0,0.25,0,0,0.73801,1,0,0.73801,1,0,0.76184,0,0,0.5564,1,1,0.73801,1,0
28,dart,373,0.52055,1,1,0.25,0,0,0.54512,0,0,0.53505,1,1,0.75068,1,1,0.75068,1,1,0.53505,1,1,0.75068,1,1,0.25,0,0,0.75068,1,1
29,dart,671,0.73408,1,1,0.5655,1,0,0.60152,1,1,0.54947,1,1,0.54712,1,1,0.5655,1,1,0.60152,1,1,0.60152,1,1,0.60152,1,1,0.25,0,0
30,dart,329,0.51215,1,1,0.53083,1,1,0.54265,1,1,0.25,0,0,0.58836,1,1,0.53736,1,1,0.54902,1,1,0.54902,1,1,0.55939,1,1,0.25,0,0
31,dart,502,0.25,0,0,0.70934,1,1,0.70922,1,1,0.61004,1,1,0.25,0,0,0.69505,1,1,0.69505,1,1,0.6498,1,1,0.70922,1,1,0.70922,1,1
33,dart,616,0.68453,1,0,0.70663,1,0,0.67165,1,0,0.69552,1,0,0.64853,1,0,0.49074,1,0,0.34703,1,0,0.61662,1,0,0.68835,1,0,0.67567,1,0
34,dart,643,0.49783,1,0,0.50365,1,0,0.56381,1,0,0.54925,1,0,0.55456,1,0,0.25,0,0,0.50365,1,0,0.25,0,0,0.51179,1,0,0.49783,1,0
35,dart,346,0.57762,1,1,0.58294,1,1,0.58503,1,1,0.58294,1,1,0.58942,1,1,0.58503,1,1,0.58503,1,1,0.58294,1,1,0.60994,0,0,0.58294,1,1
36,dart,448,0.72686,1,0,0.7185,1,0,0.68797,1,0,0.69706,1,0,0.72297,1,0,0.7185,1,0,0.68529,1,0,0.68797,1,0,0.68946,1,0,0.64466,1,0
37,dart,579,0.68954,1,0,0.72798,1,0,0.73853,1,0,0.66952,1,0,0.72798,1,0,0.74986,1,0,0.72798,1,0,0.68752,1,0,0.66921,1,0,0.65672,1,0
39,dart,664,0.66016,1,0,0.66153,1,0,0.63551,1,0,0.66657,1,0,0.57861,1,0,0.62649,1,0,0.67917,0,0,0.58687,1,0,0.66384,1,0,0.61448,1,0
40,dart,607,0.25,0,0,0.6347,1,1,0.68022,1,0,0.66477,1,0,0.25,0,0,0.68614,1,0,0.41267,1,0,0.67994,1,0,0.69278,1,1,0.67806,1,1
41,dart,422,0.46899,0,0,0.49615,1,0,0.25,0,0,0.4549,1,0,0.25,0,0,0.46293,1,0,0.4595,1,0,0.4649,1,0,0.25,0,0,0.51748,0,0
42,dart,235,0.49363,1,1,0.59552,1,1,0.59552,1,1,0.5148,1,0,0.58001,1,1,0.59552,1,1,0.49032,1,0,0.5332,1,1,0.58001,1,1,0.45864,1,0
43,dart,528,0.25,0,0,0.62056,1,1,0.25,0,0,0.60444,1,1,0.62242,1,1,0.60727,1,1,0.70613,1,1,0.61626,1,0,0.65672,1,1,0.63932,1,1
44,dart,347,0.67088,0,0,0.67243,1,0,0.62264,1,1,0.55851,1,1,0.51322,0,0,0.50363,0,0,0.49446,1,1,0.67243,1,0,0.60999,0,0,0.57878,1,1
45,dart,292,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.6387,1,1,0.25,0,0,0.6387,1,1
46,dart,657,0.61518,1,0,0.65123,1,0,0.50085,0,0,0.63515,1,0,0.66625,1,0,0.64695,1,0,0.62343,1,0,0.62503,1,0,0.63515,1,0,0.63515,1,0
47,dart,429,0.68039,0,0,0.64045,1,0,0.65048,0,0,0.67937,1,0,0.65409,1,0,0.66853,0,0,0.67928,1,0,0.65202,1,0,0.66233,1,0,0.64495,1,0
48,dart,444,0.64058,1,1,0.55727,1,1,0.65701,1,1,0.65701,1,1,0.52521,1,1,0.65701,1,1,0.64839,0,0,0.68827,1,1,0.65701,1,1,0.25,0,0
49,dart,381,0.55277,0,0,0.67182,1,0,0.54445,1,0,0.56489,1,0,0.58668,1,0,0.57403,1,0,0.57623,1,0,0.58167,0,0,0.55993,1,0,0.5696,0,0
51,dart,540,0.25,0,0,0.71867,1,1,0.74834,1,1,0.25,0,0,0.68657,1,1,0.74381,1,1,0.25,0,0,0.25,0,0,0.71167,1,1,0.74381,1,1
