problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
58,dart,780,0.60084,0,0,0.43684,0,0,0.612,0,0,0.57036,0,0,0.68368,0,0
59,dart,214,0.55636,1,1,0.61561,1,1,0.40961,1,1,0.55388,0,0,0.62296,1,1
60,dart,730,0.76285,0,0,0.66636,0,0,0.66952,0,0,0.73739,0,0,0.49173,0,0
61,dart,485,0.6434,1,0,0.61607,0,0,0.47617,0,0,0.54207,1,0,0.53897,0,0
62,dart,484,0.6781,1,1,0.61792,1,1,0.74104,1,1,0.55484,0,0,0.60784,0,0
63,dart,43,0.29696,0,0,0.40453,1,1,0.32119,1,1,0.32515,0,0,0.33693,0,0
64,dart,43,0.28897,1,0,0.2905,0,0,0.43384,1,1,0.38311,1,1,0.3808,0,0
65,dart,419,0.48254,1,0,0.46473,0,0,0.46385,0,0,0.57152,1,0,0.55875,0,0
66,dart,691,0.29399,1,0,0.625,1,0,0.54234,1,0,0.53133,1,0,0.50312,1,0
67,dart,1238,0.61383,0,0,0.52632,0,0,0.63168,0,0,0.64882,1,0,0.4191,1,0
68,dart,1173,0.63227,0,0,0.72826,1,0,0.62602,1,0,0.71,0,0,0.625,1,0
69,dart,1076,0.65742,0,0,0.72368,1,1,0.66447,0,0,0.689,1,0,0.62392,0,0
70,dart,3076,0.68866,0,0,0.63568,0,0,0.69606,0,0,0.70969,0,0,0.66031,0,0
71,dart,435,0.42171,0,0,0.58319,0,0,0.49668,0,0,0.6458,1,1,0.62456,1,1
72,dart,874,0.60158,0,0,0.55279,1,1,0.65682,1,0,0.56269,0,0,0.6531,0,0
73,dart,2146,0.65625,1,0,0.63889,1,0,0.56449,0,0,0.49577,1,1,0.625,1,0
74,dart,515,0.52237,0,0,0.52257,1,0,0.59062,0,0,0.61667,1,0,0.5947,0,0
75,dart,933,0.69042,0,0,0.50479,0,0,0.46221,0,0,0.69401,0,0,0.69435,0,0
76,dart,86,0.60505,0,0,0.55546,1,0,0.60072,0,0,0.58247,0,0,0.04007,0,0
77,dart,86,0.6615,1,0,0.66633,0,0,0.56369,0,0,0.3122,0,0,0.51829,0,0
78,dart,265,0.7529,0,0,0.69624,0,0,0.49894,0,0,0.71399,0,0,0.76096,0,0
79,dart,432,0.41123,0,0,0.65641,0,0,0.59868,0,0,0.67724,0,0,0.53537,0,0
80,dart,101,0.45289,0,0,0.57973,0,0,0.52916,0,0,0.68339,0,0,0.46941,0,0
81,dart,147,0.6769,0,0,0.33334,0,0,0.35037,0,0,0.44038,0,0,0.36905,0,0
82,dart,4338,0.69949,0,0,0.73684,0,0,0.49524,0,0,0.68359,0,0,0.6311,0,0
83,dart,5416,0.59373,0,0,0.3395,0,0,0.64215,0,0,0.37035,0,0,0.69197,0,0
84,dart,366,0.35455,0,0,0.62034,0,0,0.49389,0,0,0.60843,0,0,0.54616,0,0
85,dart,637,0.57576,0,0,0.54101,0,0,0.36409,0,0,0.73153,0,0,0.53204,0,0
86,dart,21,0.30608,0,0,0.34463,0,0,0.33896,0,0,0.01536,0,0,0.3205,0,0
87,dart,121,0.08672,0,0,0.10982,0,0,0.03927,0,0,0.13045,0,0,0.19,0,0
88,dart,305,0.43566,0,0,0.51244,0,0,0.66878,0,0,0.57866,1,0,0.64844,0,0
89,dart,528,0.72825,1,1,0.67789,0,0,0.53162,0,0,0.62597,1,1,0.52835,0,0
90,dart,479,0.70642,1,0,0.62875,0,0,0.66766,0,0,0.58361,0,0,0.49218,0,0
91,dart,365,0.67598,0,0,0.6705,0,0,0.51901,0,0,0.57991,1,1,0.39677,0,0
92,dart,148,0.68662,0,0,0.55694,0,0,0.57044,1,0,0.69122,1,0,0.41263,0,0
93,dart,182,0.49255,1,0,0.47372,1,0,0.46957,1,0,0.60297,1,0,0.32999,0,0
94,dart,685,0.61738,1,0,0.50517,0,0,0.53866,1,0,0.59414,1,0,0.61692,1,0
95,dart,1878,0.70313,0,0,0.73528,1,1,0.71372,1,1,0.66429,1,1,0.73077,1,1
96,dart,366,0.55485,0,0,0.72998,1,0,0.65069,1,1,0.6952,1,0,0.74348,1,0
97,dart,358,0.64824,0,0,0.64841,1,0,0.80924,1,0,0.56828,0,0,0.56783,0,0
98,dart,99,0.54849,0,0,0.4575,0,0,0.37196,0,0,0.53013,0,0,0.29262,0,0
99,dart,1024,0.64735,0,0,0.71793,0,0,0.38877,0,0,0.72727,0,0,0.62405,0,0
100,dart,632,0.55608,0,0,0.56582,0,0,0.50401,0,0,0.64772,0,0,0.62062,1,1
101,dart,131,0.29701,0,0,0.31109,0,0,0.57005,0,0,0.29999,0,0,0.28401,0,0
102,dart,216,0.57231,0,0,0.64547,0,0,0.33389,0,0,0.29677,0,0,0.582,1,1
103,dart,59,0.72003,1,1,0.59788,0,0,0.33757,0,0,0.33891,0,0,0.26658,0,0
104,dart,159,0.52316,0,0,0.5311,0,0,0.46419,1,0,0.45534,0,0,0.51698,1,1
105,dart,196,0.88833,0,0,0.80938,0,0,0.77544,1,0,0.62676,1,0,0.75507,0,0
106,dart,703,0.66321,0,0,0.70948,0,0,0.72018,0,0,0.6952,0,0,0.61088,0,0
107,dart,354,0.55809,1,0,0.57123,0,0,0.58367,0,0,0.59492,1,0,0.13247,0,0
108,dart,224,0.72902,0,0,0.56071,0,0,0.65179,0,0,0.57238,0,0,0.67803,0,0
109,dart,727,0.67304,0,0,0.67417,1,0,0.61814,1,0,0.60277,0,0,0.55418,0,0
110,dart,663,0.59014,0,0,0.56336,0,0,0.45873,0,0,0.51849,0,0,0.51335,0,0
111,dart,1019,0.73684,1,1,0.6343,0,0,0.725,1,1,0.75,1,1,0.72826,0,0
112,dart,109,0.62525,0,0,0.69913,0,0,0.64671,0,0,0.33056,0,0,0.49933,0,0
113,dart,270,0.60212,1,0,0.63972,1,0,0.68923,0,0,0.7127,0,0,0.69086,0,0
114,dart,296,0.54215,0,0,0.55051,0,0,0.6028,1,0,0.7303,1,0,0.59013,0,0
115,dart,374,0.60137,0,0,0.39885,0,0,0.52983,0,0,0.73829,0,0,0.69071,0,0
116,dart,323,0.71429,0,0,0.42801,0,0,0.6772,1,0,0.71429,0,0,0.59661,0,0
117,dart,194,0.57616,0,0,0.78955,0,0,0.63592,1,0,0.44852,0,0,0.53894,0,0
118,dart,426,0.68564,0,0,0.11505,0,0,0.71875,0,0,0.63542,0,0,0.49744,0,0
119,dart,434,0.66013,0,0,0.58907,0,0,0.63522,0,0,0.62162,1,0,0.69995,0,0
120,dart,865,0.63346,0,0,0.65488,0,0,0.69102,0,0,0.61105,0,0,0.75,1,0
121,dart,263,0.49646,0,0,0.51904,1,1,0.45368,0,0,0.55391,1,1,0.34602,0,0
122,dart,20,0.27362,0,0,0.34647,1,0,0.28859,0,0,0.62619,0,0,0.44546,0,0
123,dart,146,0.50698,1,0,0.56151,0,0,0.56602,0,0,0.57337,0,0,0.55537,0,0
124,dart,165,0.44432,1,0,0.43255,1,0,0.49955,1,0,0.34813,0,0,0.38204,0,0
125,dart,393,0.56727,0,0,0.64921,0,0,0.61201,1,1,0.64837,1,1,0.62772,0,0
