problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
63,dart,675,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
64,dart,594,0.25099,0,0,0.625,0,0,0.26059,0,0,0.37956,0,0,0.625,0,0
65,dart,1274,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.375,0,0
66,dart,523,0.375,0,0,0.375,0,0,0.39376,0,0,0.25098,0,0,0.34232,0,0
67,dart,882,0.25194,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
68,dart,1130,0.375,0,0,0.375,0,0,0.25,0,0,0.375,0,0,0.375,0,0
69,dart,1179,0.25,0,0,0.26545,0,0,0.25,0,0,0.25,0,0,0.25,0,0
70,dart,1058,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
71,dart,1381,0.375,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
72,dart,1241,0.375,0,0,0.25194,0,0,0.25,0,0,0.25194,0,0,0.25194,0,0
73,dart,381,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
74,dart,166,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
75,dart,324,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
76,dart,82,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
77,dart,76,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
78,dart,76,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
79,dart,69,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
80,dart,708,0.375,0,0,0.33333,0,0,0.33333,0,0,0.25,0,0,0.375,0,0
81,dart,200,0.25,0,0,0.33333,0,0,0.25,0,0,0.25194,0,0,0.375,0,0
82,dart,942,0.25,0,0,0.375,0,0,0.25,0,0,0.25,0,0,0.25,0,0
83,dart,287,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
84,dart,965,0.25101,0,0,0.28881,0,0,0.25,0,0,0.30121,0,0,0.375,0,0
85,dart,104,0.0,0,0,0.0,0,0,0.0,0,0,0.2507,0,0,0.25811,0,0
86,dart,345,0.25356,0,0,0.25264,0,0,0.25,0,0,0.25,0,0,0.625,0,0
87,dart,2546,0.38886,0,0,0.25,0,0,0.25,0,0,0.37897,0,0,0.25,0,0
88,dart,329,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
89,dart,80,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
90,dart,439,0.375,0,0,0.375,0,0,0.25,0,0,0.25,0,0,0.25,0,0
91,dart,1353,0.25,0,0,0.25,0,0,0.25,0,0,0.25194,0,0,0.25,0,0
92,dart,219,0.26923,0,0,0.375,0,0,0.375,0,0,0.37764,0,0,0.25,0,0
93,dart,237,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
94,dart,1486,0.375,0,0,0.25,0,0,0.25,0,0,0.375,0,0,0.25,0,0
95,dart,1112,0.2513,0,0,0.25,0,0,0.375,0,0,0.25194,0,0,0.25,0,0
96,dart,493,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
97,dart,780,0.25194,0,0,0.25,0,0,0.25194,0,0,0.25,0,0,0.37719,0,0
98,dart,214,0.37769,0,0,0.375,0,0,0.25,0,0,0.38006,0,0,0.37769,0,0
99,dart,730,0.25,0,0,0.375,0,0,0.25,0,0,0.25,0,0,0.25,0,0
100,dart,485,0.4375,0,0,0.25,0,0,0.25,0,0,0.34354,0,0,0.52778,0,0
101,dart,484,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
102,dart,43,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
103,dart,43,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
104,dart,419,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
105,dart,691,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
106,dart,1238,0.25194,0,0,0.25,0,0,0.375,0,0,0.37816,0,0,0.33533,0,0
107,dart,1173,0.39599,0,0,0.25,0,0,0.39599,0,0,0.375,0,0,0.39599,0,0
108,dart,1076,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0.25,0,0
