problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass,cand_6_codebleu,cand_6_compile,cand_6_pass,cand_7_codebleu,cand_7_compile,cand_7_pass,cand_8_codebleu,cand_8_compile,cand_8_pass,cand_9_codebleu,cand_9_compile,cand_9_pass,cand_10_codebleu,cand_10_compile,cand_10_pass
19,dart,702,0.51581,0,0,0.51528,0,0,0.32456,0,0,0.56678,0,0,0.69712,0,0,0.50566,0,0,0.64852,0,0,0.70674,0,0,0.55459,0,0,0.39446,0,0
20,dart,1013,0.38244,0,0,0.49623,0,0,0.58312,0,0,0.41589,0,0,0.43297,0,0,0.60794,0,0,0.69724,0,0,0.5899,0,0,0.55779,0,0,0.56185,0,0
21,dart,701,0.58341,0,0,0.34237,0,0,0.49262,0,0,0.54487,0,0,0.53473,0,0,0.51254,0,0,0.62437,0,0,0.56038,0,0,0.41087,0,0,0.53883,0,0
22,dart,917,0.52721,0,0,0.27023,0,0,0.51792,0,0,0.75004,0,0,0.57269,0,0,0.53849,0,0,0.73687,0,0,0.62704,0,0,0.55476,0,0,0.47885,0,0
24,dart,420,0.4667,0,0,0.41683,0,0,0.70861,0,0,0.4747,0,0,0.41961,0,0,0.49868,0,0,0.59702,0,0,0.332,0,0,0.358,0,0,0.6182,0,0
26,dart,565,0.52652,0,0,0.53893,0,0,0.57508,0,0,0.46527,0,0,0.64178,0,0,0.53239,0,0,0.53056,0,0,0.51938,0,0,0.57429,0,0,0.52629,0,0
27,dart,753,0.42018,0,0,0.523,0,0,0.43812,0,0,0.51335,0,0,0.44418,0,0,0.47762,0,0,0.31039,0,0,0.17208,0,0,0.56469,0,0,0.69303,0,0
28,dart,373,0.45392,0,0,0.61613,0,0,0.60563,0,0,0.38541,0,0,0.66398,0,0,0.52458,0,0,0.46076,0,0,0.6518,0,0,0.18771,0,0,0.35427,0,0
29,dart,671,0.32918,0,0,0.2977,0,0,0.32238,0,0,0.32029,0,0,0.35287,0,0,0.32068,0,0,0.11362,0,0,0.47422,0,0,0.26358,0,0,0.50358,0,0
30,dart,329,0.47863,0,0,0.54041,0,0,0.33252,0,0,0.53509,0,0,0.47492,0,0,0.32425,0,0,0.44435,0,0,0.53302,0,0,0.32302,0,0,0.37821,0,0
31,dart,502,0.35002,0,0,0.28537,0,0,0.47602,0,0,0.53127,0,0,0.64184,0,0,0.49484,0,0,0.67723,0,0,0.55382,0,0,0.47532,0,0,0.52203,0,0
33,dart,616,0.29301,0,0,0.46748,0,0,0.52455,0,0,0.12012,0,0,0.50785,0,0,0.62978,0,0,0.61768,0,0,0.67759,0,0,0.40583,0,0,0.60153,0,0
34,dart,643,0.69038,0,0,0.6477,0,0,0.56456,0,0,0.71352,0,0,0.42008,0,0,0.43371,0,0,0.52422,0,0,0.58819,0,0,0.35261,0,0,0.52185,0,0
35,dart,346,0.48956,0,0,0.60497,0,0,0.63094,0,0,0.59212,0,0,0.68704,0,0,0.48257,0,0,0.49501,0,0,0.30171,0,0,0.4271,0,0,0.61988,0,0
36,dart,448,0.5361,0,0,0.57617,0,0,0.59014,0,0,0.32546,0,0,0.52258,0,0,0.59766,0,0,0.51203,0,0,0.60192,0,0,0.41718,0,0,0.58534,0,0
37,dart,579,0.71329,0,0,0.50404,0,0,0.5597,0,0,0.47885,0,0,0.72386,0,0,0.39388,0,0,0.54812,0,0,0.57463,0,0,0.35376,0,0,0.64601,0,0
39,dart,664,0.56278,0,0,0.41267,0,0,0.52779,0,0,0.65533,0,0,0.36741,0,0,0.34944,0,0,0.30937,0,0,0.33598,0,0,0.38292,0,0,0.39389,0,0
