problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
58,dart,780,0.38068,0,0,0.5081,0,0,0.51344,0,0,0.51617,0,0,0.41756,0,0
59,dart,214,0.33752,0,0,0.40208,0,0,0.37665,0,0,0.32898,0,0,0.39526,0,0
60,dart,730,0.61062,0,0,0.44167,0,0,0.62676,0,0,0.62326,0,0,0.61118,0,0
61,dart,485,0.60161,1,1,0.54565,0,0,0.54121,0,0,0.54038,0,0,0.52005,0,0
62,dart,484,0.18559,0,0,0.57355,0,0,0.50233,0,0,0.48413,0,0,0.55408,0,0
63,dart,43,0.33326,0,0,0.28533,0,0,0.26348,0,0,0.03557,0,0,0.31672,0,0
64,dart,43,0.26325,0,0,0.27075,0,0,0.27048,0,0,0.31404,0,0,0.00945,0,0
65,dart,419,0.49698,0,0,0.47457,0,0,0.51677,0,0,0.42556,0,0,0.42386,0,0
66,dart,691,0.19483,0,0,0.47698,0,0,0.50899,0,0,0.47585,0,0,0.63131,1,1
67,dart,1238,0.5875,1,0,0.42312,0,0,0.58782,0,0,0.51552,0,0,0.33043,0,0
68,dart,1173,0.58903,0,0,0.41622,0,0,0.51892,0,0,0.68272,0,0,0.52807,0,0
69,dart,1076,0.62337,1,0,0.12945,0,0,0.484,0,0,0.51143,0,0,0.72059,1,1
70,dart,3076,0.47266,0,0,0.6122,1,1,0.54439,0,0,0.34318,0,0,0.47581,0,0
71,dart,435,0.33346,0,0,0.46392,0,0,0.5766,1,1,0.47629,0,0,0.4668,0,0
72,dart,874,0.32348,0,0,0.45468,0,0,0.21761,0,0,0.49225,0,0,0.51186,0,0
73,dart,2146,0.55403,0,0,0.56516,0,0,0.625,1,0,0.5809,0,0,0.53747,0,0
74,dart,515,0.48988,0,0,0.50278,0,0,0.45313,0,0,0.40744,0,0,0.09043,0,0
75,dart,933,0.58405,0,0,0.52732,0,0,0.62249,0,0,0.61277,0,0,0.52685,0,0
76,dart,86,0.34096,0,0,0.2674,0,0,0.35225,1,0,0.33414,0,0,0.5396,1,0
