problem_id,language,reference_length,cand_1_codebleu,cand_1_compile,cand_1_pass,cand_2_codebleu,cand_2_compile,cand_2_pass,cand_3_codebleu,cand_3_compile,cand_3_pass,cand_4_codebleu,cand_4_compile,cand_4_pass,cand_5_codebleu,cand_5_compile,cand_5_pass
58,dart,780,0.54342,0,0,0.4168,0,0,0.68214,0,0,0.56438,0,0,0.70213,0,0
59,dart,214,0.43502,0,0,0.49408,0,0,0.46141,0,0,0.33982,0,0,0.39281,1,1
60,dart,730,0.71932,0,0,0.78727,0,0,0.64883,0,0,0.6865,0,0,0.73455,1,0
61,dart,485,0.64094,0,0,0.65502,1,0,0.43719,0,0,0.56695,1,0,0.66506,1,0
62,dart,484,0.61699,1,1,0.67985,1,1,0.63659,1,1,0.54611,0,0,0.67167,1,1
63,dart,43,0.44992,1,0,0.61445,0,0,0.6092,1,0,0.50387,1,0,0.45022,0,0
64,dart,43,0.68819,0,0,0.58831,1,0,0.76345,1,0,0.58859,0,0,0.45022,0,0
65,dart,419,0.46712,0,0,0.47417,0,0,0.40792,0,0,0.55409,0,0,0.44232,0,0
66,dart,691,0.56044,1,0,0.25423,0,0,0.56481,1,0,0.5041,0,0,0.49623,0,0
67,dart,1238,0.62784,1,0,0.33346,0,0,0.59343,0,0,0.63203,1,0,0.60128,1,0
68,dart,1173,0.61842,1,0,0.64691,1,0,0.53346,0,0,0.66407,0,0,0.62237,1,0
69,dart,1076,0.67078,0,0,0.65465,0,0,0.65358,1,1,0.63249,0,0,0.65234,1,1
70,dart,3076,0.4998,0,0,0.51691,0,0,0.67144,0,0,0.69232,0,0,0.68682,0,0
71,dart,435,0.66195,1,1,0.51846,0,0,0.51513,1,1,0.64436,0,0,0.56364,1,1
72,dart,874,0.70732,1,0,0.52573,0,0,0.45472,0,0,0.36897,0,0,0.58337,1,0
73,dart,2146,0.65455,0,0,0.52831,0,0,0.65455,0,0,0.53387,1,0,0.52887,1,0
74,dart,515,0.54638,0,0,0.49575,0,0,0.56996,1,0,0.46683,0,0,0.51141,1,0
75,dart,933,0.6786,0,0,0.31181,0,0,0.52289,0,0,0.48291,0,0,0.65804,0,0
76,dart,86,0.70898,1,0,0.84399,1,0,0.60343,1,0,0.58858,1,0,0.51425,0,0
77,dart,86,0.50582,0,0,0.6615,1,0,0.75775,1,0,0.60098,1,0,0.76756,1,0
78,dart,265,0.45628,0,0,0.7146,0,0,0.69766,0,0,0.7174,0,0,0.74315,0,0
79,dart,432,0.6168,0,0,0.44695,0,0,0.63268,0,0,0.41154,0,0,0.66121,0,0
80,dart,101,0.66738,0,0,0.4013,0,0,0.57348,0,0,0.51903,0,0,0.47574,0,0
81,dart,147,0.6358,0,0,0.64836,0,0,0.61406,0,0,0.70915,0,0,0.62473,0,0
82,dart,4338,0.57889,0,0,0.59188,0,0,0.62019,0,0,0.60749,0,0,0.6118,0,0
83,dart,5416,0.55934,0,0,0.65638,0,0,0.61759,0,0,0.66194,0,0,0.67527,0,0
84,dart,366,0.51655,0,0,0.52208,0,0,0.32064,0,0,0.52179,1,0,0.43348,0,0
85,dart,637,0.5142,0,0,0.37479,0,0,0.35651,0,0,0.35359,0,0,0.57066,0,0
86,dart,21,0.27818,0,0,0.27861,0,0,0.26039,0,0,0.26641,0,0,0.27362,0,0
87,dart,121,0.04631,0,0,0.11008,0,0,0.07642,0,0,0.09758,0,0,0.1481,0,0
88,dart,305,0.59396,0,0,0.7413,0,0,0.42958,0,0,0.56952,0,0,0.69266,0,0
89,dart,528,0.75004,1,1,0.74221,1,1,0.5958,1,1,0.73223,1,1,0.73534,1,1
90,dart,479,0.60164,0,0,0.61509,0,0,0.61853,0,0,0.54638,1,0,0.58893,0,0
91,dart,365,0.67487,0,0,0.61331,0,0,0.56602,0,0,0.68723,0,0,0.40439,0,0
92,dart,148,0.26608,0,0,0.59808,1,0,0.54447,0,0,0.59698,0,0,0.54083,0,0
93,dart,182,0.31896,0,0,0.3699,0,0,0.37676,0,0,0.31293,0,0,0.31428,0,0
94,dart,685,0.16443,0,0,0.41602,0,0,0.55972,0,0,0.60648,0,0,0.50596,0,0
95,dart,1878,0.71667,1,1,0.66422,1,1,0.66488,1,1,0.69354,1,1,0.66027,1,1
96,dart,366,0.54619,0,0,0.65968,1,0,0.73536,0,0,0.6212,1,0,0.70471,0,0
97,dart,358,0.67573,0,0,0.68498,0,0,0.66588,0,0,0.75476,0,0,0.66491,0,0
98,dart,99,0.33895,0,0,0.60653,1,0,0.51596,0,0,0.39513,1,0,0.45202,0,0
99,dart,1024,0.57906,0,0,0.64457,0,0,0.64054,0,0,0.7032,0,0,0.76643,0,0
100,dart,632,0.51086,0,0,0.62075,0,0,0.53198,1,1,0.65349,0,0,0.58281,0,0
101,dart,131,0.79822,0,0,0.6519,0,0,0.68902,0,0,0.33311,0,0,0.39263,0,0
102,dart,216,0.34369,0,0,0.60715,0,0,0.28735,0,0,0.28894,0,0,0.51584,0,0
103,dart,59,0.31027,1,1,0.27654,0,0,0.38586,0,0,0.31375,0,0,0.46924,0,0
104,dart,159,0.48007,0,0,0.63184,1,1,0.70118,0,0,0.6061,1,1,0.72691,0,0
105,dart,196,0.79866,0,0,0.78125,0,0,0.62228,1,0,0.77971,0,0,0.82053,0,0
106,dart,703,0.73299,0,0,0.72625,1,0,0.66281,0,0,0.58774,0,0,0.81605,0,0
107,dart,354,0.60417,0,0,0.65179,0,0,0.54517,0,0,0.6125,0,0,0.56287,1,0
108,dart,224,0.59911,1,0,0.43315,1,0,0.59901,1,0,0.61941,1,0,0.63992,0,0
109,dart,727,0.66283,0,0,0.54609,1,0,0.51681,1,0,0.54529,0,0,0.62381,1,0
110,dart,663,0.45762,0,0,0.59603,0,0,0.5114,0,0,0.57266,0,0,0.20901,0,0
111,dart,1019,0.65392,0,0,0.60798,1,1,0.63889,1,1,0.43541,0,0,0.63496,1,1
112,dart,109,0.48265,0,0,0.36929,0,0,0.45245,0,0,0.71118,0,0,0.39951,0,0
113,dart,270,0.51731,0,0,0.58934,1,0,0.67364,0,0,0.71896,0,0,0.73948,0,0
114,dart,296,0.49667,1,0,0.62758,0,0,0.58485,0,0,0.71584,1,0,0.65401,1,0
115,dart,374,0.63565,0,0,0.55149,0,0,0.63007,0,0,0.56358,0,0,0.64959,0,0
116,dart,323,0.14232,0,0,0.68847,0,0,0.66052,1,0,0.58499,1,0,0.6718,0,0
117,dart,194,0.54608,0,0,0.53404,0,0,0.52861,1,0,0.44746,0,0,0.39673,1,0
118,dart,426,0.50979,0,0,0.56417,0,0,0.18556,0,0,0.63617,0,0,0.34379,0,0
119,dart,434,0.62269,0,0,0.62788,0,0,0.64586,0,0,0.63709,0,0,0.65173,0,0
120,dart,865,0.75,0,0,0.72222,1,0,0.6375,0,0,0.72222,1,0,0.725,1,0
121,dart,263,0.49497,0,0,0.55673,1,1,0.45839,0,0,0.45475,1,0,0.57166,1,1
122,dart,20,0.30144,0,0,0.296,0,0,0.01576,0,0,0.29976,0,0,0.2981,0,0
123,dart,146,0.53826,1,0,0.51902,1,0,0.54688,0,0,0.56602,0,0,0.55262,1,0
124,dart,165,0.35073,1,0,0.47079,0,0,0.32707,1,0,0.3378,0,0,0.36277,1,0
125,dart,393,0.49232,1,0,0.45361,0,0,0.47285,0,0,0.48095,0,0,0.67446,1,1
